procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 23738492 284940 4490512    0    0     0     0 5224 6843  1  0 98  0  0
 0  0      0 23743008 284940 4490512    0    0     0     0 6303 7390  4  0 95  0  0
 4  0      0 23729888 284940 4490512    0    0     0     0 6283 8285  2  0 97  0  0
 1  0      0 23703596 284948 4498736    0    0     0   152 10185 14208  4  1 96  0  0
 0  0      0 23718704 284948 4498740    0    0     0     0 4673 6766  1  0 98  0  0
 0  0      0 23721752 284948 4498740    0    0     0     0 4056 6474  1  0 99  0  0
 0  0      0 23721112 284948 4498740    0    0     0     4 3668 5618  1  0 99  0  0
 0  0      0 23723808 284948 4498740    0    0     0     0 5176 7471  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23725128 284956 4498736    0    0     0   128 3368 5048  1  0 99  0  0
 0  0      0 23725680 284956 4498740    0    0     0     0 3710 5746  1  0 99  0  0
 0  0      0 23731056 284956 4498740    0    0     0     0 5716 7832  1  0 98  0  0
 0  0      0 23732188 284956 4498740    0    0     0     0 4201 6300  1  0 99  0  0
 9  0      0 23719508 284980 4499028    0    0     0   208 4083 6138  1  0 98  0  0
 0  0      0 23723080 284980 4498740    0    0     0    36 9633 12076  3  0 97  0  0
 0  0      0 23730180 284980 4498740    0    0     0     8 2816 4291  1  0 99  0  0
 0  0      0 23730380 284980 4498740    0    0     0     0 4711 6947  1  0 99  0  0
 0  0      0 23734572 284980 4498740    0    0     0     0 3261 4802  1  0 99  0  0
 0  0      0 23737608 284980 4498740    0    0     0     0 1857 2682  0  0 99  0  0
 0  0      0 23736076 284988 4498740    0    0     0    48 2032 2976  0  0 99  0  0
 0  0      0 23738344 284988 4498740    0    0     0     0 3475 5155  1  0 99  0  0
 0  0      0 23740604 284988 4498740    0    0     0     4 3717 5607  1  0 99  0  0
 0  0      0 23743164 284988 4498740    0    0     0     0 3402 5122  1  0 99  0  0
 0  0      0 23741088 284988 4498740    0    0     0     0 4211 6314  1  0 99  0  0
 1  0      0 23743196 285004 4498740    0    0     0   124 3026 4663  1  0 99  0  0
 0  0      0 23743064 285004 4498740    0    0     0     0 2984 4579  1  0 99  0  0
 0  0      0 23741848 285004 4498740    0    0     0     0 3401 5114  1  0 99  0  0
 0  0      0 23743716 285004 4498740    0    0     0     4 3424 4953  1  0 99  0  0
 0  0      0 23744404 285004 4498740    0    0     0     0 4419 6374  1  0 99  0  0
 0  0      0 23744036 285004 4498740    0    0     0    44 3124 4515  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23745068 285012 4498740    0    0     0    12 2363 3399  1  0 99  0  0
 2  0      0 23744244 285012 4498740    0    0     0     0 2585 3759  1  0 99  0  0
 0  0      0 23744368 285012 4498740    0    0     0     0 3229 4750  1  0 99  0  0
 1  0      0 23742832 285012 4498740    0    0     0     4 3541 5214  1  0 99  0  0
 0  0      0 23743204 285012 4498740    0    0     0     0 3118 4827  1  0 99  0  0
 0  0      0 23741392 285012 4498740    0    0     0     0 2783 4267  1  0 99  0  0
 0  0      0 23740720 285020 4498900    0    0     0    12 2680 3746  1  0 99  0  0
 3  0      0 23736076 285020 4498740    0    0     0     0 3222 4745  1  0 99  0  0
 1  0      0 23724484 285140 4498772    0    0     0   652 9059 11703  4  0 96  0  0
 1  0      0 23716856 285140 4498784    0    0     0     8 6656 8789  2  0 98  0  0
 2  0      0 23717572 285140 4498784    0    0     0     0 5058 6224  1  0 99  0  0
 2  0      0 23723212 285140 4498784    0    0     0    48 6882 8910  1  0 99  0  0
 2  0      0 23724432 285140 4498784    0    0     0    28 6792 8667  1  0 99  0  0
 2  0      0 23723948 285148 4498776    0    0     0    80 6787 9003  1  0 99  0  0
 2  0      0 23717564 285148 4498788    0    0     0     4 10992 11710  4  0 96  0  0
 1  0      0 23720496 285148 4498788    0    0     0     0 8647 11639  2  0 97  0  0
 1  1      0 23721676 285468 4498732    0    0     0  1932 9065 11592  2  0 97  1  0
 1  0      0 23714532 287572 4498860    0    0     0 12252 12387 15599  3  0 93  4  0
 0  0      0 23705596 287572 4498860    0    0     0   104 9310 29389  2  1 97  0  0
 0  0      0 23705616 287572 4498876    0    0     0     0 7858 24098  1  0 98  0  0
 0  0      0 23708424 287572 4498876    0    0     0     0 6703 8995  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23707788 287572 4498876    0    0     0     0 6527 8875  1  0 99  0  0
 0  0      0 23703716 287572 4498876    0    0     0     0 7955 10317  2  0 98  0  0
 0  0      0 23698568 287580 4498868    0    0     0    56 7940 10426  2  0 98  0  0
 0  0      0 23691828 287580 4498876    0    0     0     0 7614 9944  2  0 98  0  0
 0  0      0 23695684 287580 4498876    0    0     0     0 10925 12607  3  0 96  0  0
 0  0      0 23692296 287604 4498844    0    0     0   136 8533 10916  2  0 98  0  0
 1  0      0 23691952 287604 4498876    0    0     0     4 7909 10336  2  0 98  0  0
 0  0      0 23692700 287676 4498880    0    0     0   428 9065 11422  2  0 98  0  0
 0  0      0 23691940 287676 4498880    0    0     0     0 6283 7994  1  0 99  0  0
 1  0      0 23693716 287676 4498880    0    0     0    44 5353 6910  1  0 99  0  0
 0  0      0 23707080 287676 4482920    0    0     0     0 5795 7453  1  0 99  0  0
 0  0      0 23707552 287676 4482560    0    0     0     0 6358 8677  1  0 99  0  0
 0  0      0 23706588 287676 4482624    0    0     0     0 6602 8796  1  0 99  0  0
 0  0      0 23706416 287684 4482624    0    0     0   136 6228 8540  1  0 99  0  0
 0  0      0 23687152 287684 4486608    0    0     0     0 8096 10342  2  0 98  0  0
 0  0      0 23674900 287684 4498944    0    0     0     4 8290 10443  2  0 97  0  0
 0  0      0 23673168 287708 4498932    0    0     0   120 6804 9308  1  0 99  0  0
 0  0      0 23678300 287708 4498932    0    0     0     0 9713 11034  3  0 97  0  0
 0  0      0 23691104 287708 4498932    0    0     0     0 7572 9931  2  0 98  0  0
 0  0      0 23691156 287708 4498932    0    0     0     0 7438 9901  2  0 98  0  0
 2  0      0 23690788 287708 4498932    0    0     0     0 7475 9933  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 23695808 287712 4498928    0    0     0    72 8219 10418  2  0 97  0  0
 0  0      0 23694096 287764 4498932    0    0     0   260 6463 8827  1  0 98  0  0
 0  0      0 23695544 287764 4498932    0    0     0     0 4573 6118  1  0 99  0  0
 0  0      0 23707852 287764 4482612    0    0     0     0 4985 6775  1  0 99  0  0
 0  0      0 23713984 287764 4482612    0    0     0     0 6141 8707  1  0 99  0  0
 0  0      0 23714860 287764 4482676    0    0     0     0 6312 8758  1  0 99  0  0
 0  0      0 23713364 287764 4482676    0    0     0    28 6300 8727  1  0 99  0  0
 0  0      0 23719256 287772 4482804    0    0     0    44 6334 8579  1  0 99  0  0
 0  0      0 23718060 287772 4482804    0    0     0     0 6321 8715  1  0 99  0  0
 0  0      0 23719208 287772 4483060    0    0     0     0 6035 8660  1  0 99  0  0
 0  0      0 23721168 287772 4483060    0    0     0     0 6114 8642  1  0 99  0  0
 0  0      0 23718216 287772 4483428    0    0     0     0 6163 8733  1  0 99  0  0
 0  0      0 23718660 287772 4483576    0    0     0    40 6219 8733  1  0 99  0  0
 0  0      0 23714944 287780 4484600    0    0     0    24 6559 9011  1  0 99  0  0
 0  0      0 23716932 287780 4484600    0    0     0     0 6438 8826  1  0 99  0  0
 0  0      0 23706256 287828 4486652    0    0     0   212 6367 8586  1  0 98  0  0
 0  0      0 23707848 287828 4486652    0    0     0     0 6515 8818  1  0 99  0  0
 0  0      0 23703044 287828 4490748    0    0     0     0 6643 8863  1  0 99  0  0
 0  0      0 23702224 287828 4490748    0    0     0    20 6648 8870  1  0 99  0  0
 0  0      0 23700792 287828 4498956    0    0     0     0 8697 10406  3  0 97  0  0
 0  0      0 23701704 287828 4498956    0    0     0     0 6448 8839  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23709264 287836 4498956    0    0     0    44 6463 9125  1  0 99  0  0
 0  0      0 23708332 287836 4498956    0    0     0     0 6566 8877  1  0 99  0  0
 0  0      0 23708132 287836 4498956    0    0     0     0 6561 8988  1  0 99  0  0
 0  0      0 23705192 287836 4498956    0    0     0     4 6546 9024  1  0 99  0  0
 0  0      0 23704916 287836 4498956    0    0     0     0 6397 8802  1  0 99  0  0
 0  0      0 23704980 287836 4498956    0    0     0    32 6469 8961  1  0 99  0  0
 0  0      0 23709332 287844 4498956    0    0     0    12 6562 8940  1  0 99  0  0
 0  0      0 23710524 287844 4498956    0    0     0     0 6620 8994  1  0 99  0  0
 0  0      0 23713612 287844 4498956    0    0     0     0 6841 9174  1  0 99  0  0
 0  0      0 23712304 287844 4498956    0    0     0     4 6817 9189  1  0 99  0  0
 0  0      0 23712028 287844 4498956    0    0     0     4 6778 9243  1  0 99  0  0
 0  0      0 23712720 287844 4498956    0    0     0     0 6924 9032  1  0 99  0  0
 0  0      0 23714220 287852 4498956    0    0     0    36 6630 9191  1  0 99  0  0
 2  1      0 23704912 288092 4498964    0    0     0  1440 7739 10425  1  0 98  1  0
 1  0      0 23700604 290404 4498996    0    0     0 13236 10500 13975  1  0 94  5  0
 1  0      0 23694300 290404 4499044    0    0     0     0 8394 28485  1  1 98  0  0
 2  0      0 23677128 290460 4499072    0    0     0   396 15233 32037  7  1 91  0  0
 2  0      0 23676052 290484 4499136    0    0     0   360 6966 12330  1  0 98  0  0
 1  0      0 23683360 290484 4480576    0    0     0     0 5115 6442  1  0 99  0  0
 1  0      0 23683452 290484 4480576    0    0     0     0 4959 6129  1  0 99  0  0
 1  0      0 23687052 290484 4480576    0    0     0     0 5081 6274  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23677536 290508 4482756    0    0     0   124 9164 10915  3  0 96  0  0
 1  0      0 23677420 290508 4482756    0    0     0    56 6654 9149  1  0 99  0  0
 0  0      0 23676984 290508 4482820    0    0     0     0 6817 9165  1  0 99  0  0
 1  0      0 23676104 290508 4482820    0    0     0     0 6549 9169  1  0 99  0  0
 0  0      0 23722448 290508 4482692    0    0     0    32 8002 11827  2  0 98  0  0
 1  0      0 23724504 290564 4482992    0    0     0   400 11210 11102  3  0 96  0  0
 0  0      0 23722788 290564 4482992    0    0     0     0 5908 10822  1  0 98  0  0
 0  0      0 23726312 290564 4480624    0    0     0     0 4610 6058  1  0 99  0  0
 0  0      0 23733368 290564 4480624    0    0     0     0 4539 5834  1  0 99  0  0
 1  0      0 23739772 290564 4480624    0    0     0     0 5234 6551  1  0 99  0  0
 0  0      0 23727280 290572 4482800    0    0     0   168 8692 10204  4  0 96  0  0
 0  0      0 23729632 290572 4480624    0    0     0     0 4960 6412  1  0 99  0  0
 1  0      0 23737164 290572 4480624    0    0     0     0 4567 6108  1  0 99  0  0
 0  0      0 23738368 290572 4480628    0    0     0     0 4503 5906  1  0 99  0  0
 0  0      0 23736664 290572 4480628    0    0     0     4 4646 5900  1  0 99  0  0
 0  0      0 23738240 290572 4480628    0    0     0    60 4862 6384  1  0 99  0  0
 0  0      0 23738420 290580 4480628    0    0     0    56 5345 7130  1  0 99  0  0
 0  0      0 23733316 290580 4482804    0    0     0     0 3413 4412  1  0 99  0  0
 0  0      0 23730788 290580 4482804    0    0     0     0 5334 7219  1  0 99  0  0
 0  0      0 23729416 290580 4482804    0    0     0     0 4372 6013  1  0 99  0  0
 0  0      0 23729896 290580 4482804    0    0     0     0 5230 7398  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 23728628 290580 4482868    0    0     0    56 7281 9943  1  0 98  0  0
 0  0      0 23712472 290596 4482868    0    0     0    80 10796 12433  4  0 96  0  0
 0  0      0 23723848 290620 4482700    0    0     0   404 3593 8209  1  0 99  0  0
 0  0      0 23716424 290620 4480632    0    0     0     0 2020 2940  1  0 99  0  0
 0  0      0 23721304 290620 4480632    0    0     0     0 1740 2495  0  0 100  0  0
 0  0      0 23720448 290620 4480632    0    0     0     0 1726 2605  0  0 99  0  0
 0  0      0 23723784 290620 4480632    0    0     0    52 1956 2837  0  0 99  0  0
 0  0      0 23716720 290628 4482824    0    0     0    68 4157 5036  3  0 97  0  0
 0  0      0 23719912 290628 4480648    0    0     0     0 1786 2654  0  0 100  0  0
 0  0      0 23720768 290628 4480648    0    0     0     0 1752 2609  0  0 99  0  0
 0  0      0 23723120 290628 4480648    0    0     0     0 1687 2537  0  0 100  0  0
 0  0      0 23727092 290628 4480648    0    0     0     0 1724 2647  0  0 99  0  0
 0  0      0 23727164 290628 4480648    0    0     0    60 1755 2689  0  0 100  0  0
 0  0      0 23726548 290636 4480648    0    0     0    12 1665 2587  0  0 100  0  0
 0  0      0 23725832 290636 4480648    0    0     0     0 1690 2555  0  0 99  0  0
 0  0      0 23727108 290636 4480648    0    0     0     0 1719 2544  0  0 100  0  0
 0  0      0 23727580 290636 4480648    0    0     0     0 1658 2482  0  0 100  0  0
 0  0      0 23727632 290636 4480648    0    0     0     0 1727 2569  0  0 99  0  0
 0  0      0 23727756 290636 4480648    0    0     0     4 1834 2682  0  0 100  0  0
 0  0      0 23728304 290644 4480648    0    0     0    12 1650 2407  0  0 100  0  0
 0  0      0 23719908 290644 4482468    0    0     0     0 4752 6999  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23717944 290644 4483784    0    0     0     0 4988 6959  1  0 99  0  0
 0  0      0 23719280 290644 4483784    0    0     0     0 5473 8112  1  0 99  0  0
 0  0      0 23717328 290644 4485104    0    0     0     0 6611 9317  1  0 98  0  0
 0  0      0 23718212 290644 4484808    0    0     0     4 6155 8259  3  0 97  0  0
 0  0      0 23717708 290652 4486856    0    0     0    12 5423 7817  1  0 99  0  0
 0  0      0 23714832 290652 4486856    0    0     0     0 6425 9738  1  0 98  0  0
 0  0      0 23704520 290652 4490968    0    0     0     0 5914 8364  2  0 98  0  0
 0  0      0 23705156 290652 4490968    0    0     0     4 1803 2685  0  0 100  0  0
 1  0      0 23715740 290652 4483800    0    0     0     0 7119 7990  3  0 97  0  0
 2  0      0 23705596 290652 4486872    0    0     0     8 5733 7392  2  0 98  0  0
 0  1      0 23699736 290892 4490808    0    0     0  1412 6390 8754  2  0 98  1  0
 0  0      0 23694264 293236 4491148    0    0     0 13532 9673 12635  3  0 92  5  0
 1  0      0 23695812 293268 4491184    0    0     0   248 8195 26873  3  1 96  0  0
 0  0      0 23685928 293324 4491192    0    0     0   696 7573 28210  2  1 97  0  0
 2  0      0 23679092 293324 4491192    0    0     0     0 11410 15107  4  0 95  0  0
 0  0      0 23691748 293324 4491192    0    0     0   100 2266 3077  1  0 99  0  0
 0  0      0 23692044 293324 4491196    0    0     0     0 2010 2945  0  0 99  0  0
 0  0      0 23692080 293324 4491196    0    0     0     0 1893 2750  0  0 99  0  0
 0  0      0 23690088 293332 4491192    0    0     0   112 6146 7551  4  0 95  0  0
 0  0      0 23686916 293332 4491196    0    0     0     0 2343 3846  1  0 99  0  0
 0  0      0 23701848 293332 4491196    0    0     0     0 1901 2803  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23699652 293332 4491196    0    0     0     0 1839 2769  0  0 100  0  0
 0  0      0 23778816 293332 4491196    0    0     0     0 8119 5810  2  0 98  0  0
 0  0      0 23801900 293356 4491196    0    0     0   176 3682 4458  2  0 98  0  0
 0  0      0 23800028 293356 4491196    0    0     0     0 1896 3078  0  0 99  0  0
 1  0      0 23800348 293356 4491196    0    0     0    32 1954 2930  0  0 100  0  0
 0  0      0 23804048 293356 4491196    0    0     0     0 2393 3455  0  0 99  0  0
 0  0      0 23801136 293356 4499404    0    0     0     0 4482 6238  1  0 99  0  0
 0  0      0 23799836 293356 4499404    0    0     0     0 3041 4506  1  0 99  0  0
 0  0      0 23798856 293364 4499404    0    0     0    64 3458 4720  1  0 99  0  0
 0  0      0 23800652 293364 4499404    0    0     0     0 4180 6301  1  0 99  0  0
 0  0      0 23800472 293364 4499404    0    0     0     4 2664 4120  1  0 99  0  0
 0  0      0 23801088 293364 4499404    0    0     0     4 1956 3053  0  0 100  0  0
 0  0      0 23802492 293364 4499404    0    0     0     0 3455 5115  1  0 99  0  0
 0  0      0 23798576 293364 4499404    0    0     0    28 4030 6198  1  0 99  0  0
 0  0      0 23796852 293372 4499404    0    0     0    56 3129 4844  1  0 99  0  0
 0  0      0 23795832 293372 4499404    0    0     0     0 2361 3716  0  0 99  0  0
 0  0      0 23795504 293372 4499404    0    0     0     4 2438 3772  1  0 99  0  0
 0  0      0 23776700 293428 4499256    0    0     0   592 7643 11112  2  1 98  0  0
 0  0      0 23770280 293428 4499428    0    0     0     0 6277 12651  1  1 98  0  0
 0  0      0 23771992 293452 4499436    0    0     0   276 3897 6418  1  0 99  0  0
 0  0      0 23772476 293452 4499436    0    0     0     0 2442 3608  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23702784 293456 4480948    0    0     0    12 8696 34684  5  2 93  0  0
 3  0      0 22326620 293464 4491384    0    0     0   212 22568 26329  7  9 84  0  0
 2  0      0 21950684 293464 4489752    0    0     0     0 16683 82682  6 14 80  0  0
17  0      0 21795588 293464 4490000    0    0     0   128 31787 53938 10  8 82  0  0
 3  0      0 21677804 293464 4490544    0    0     0     0 35936 80438  6  8 86  0  0
 3  0      0 21578880 293536 4493004    0    0     0   448 30221 67047  2  7 91  0  0
 1  0      0 21421868 293536 4493372    0    0     0  2956 24182 40543  1  7 93  0  0
 4  0      0 20468928 293536 4501732    0    0   128     0 35969 48928 20  6 74  0  0
 5  0      0 20060724 293536 4501732    0    0     0     0 32947 57250 10  3 87  0  0
 1  0      0 20004500 293536 4501732    0    0     0    20 22870 45806  2  2 97  0  0
 4  0      0 19909920 293544 4501736    0    0     0   228 26730 66241  6  3 91  0  0
 1  0      0 19914456 293544 4501736    0    0     0   176 21185 37538  7  0 93  0  0
 1  0      0 19912476 293544 4501736    0    0     0     0 24423 38504  8  0 92  0  0
 1  0      0 19927136 293544 4501736    0    0     0     0 21195 47006  7  0 93  0  0
 2  0      0 19909660 293544 4501736    0    0     0     0 20891 41342  7  0 93  0  0
 2  0      0 19915952 293544 4501736    0    0     0     0 21419 43671  7  0 93  0  0
 2  0      0 19913684 293552 4501736    0    0     0   156 20560 37005  7  0 93  0  0
 1  0      0 19900388 293552 4501736    0    0     0     8 20559 37115  7  0 93  0  0
 1  0      0 19886288 293552 4501740    0    0     0     0 21406 47096  7  0 93  0  0
 2  0      0 19883484 293552 4501740    0    0     0     0 20869 41188  7  0 93  0  0
 1  0      0 19885112 293552 4501740    0    0     0     0 21468 43928  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19883616 293560 4501740    0    0     0    16 20573 37042  7  0 93  0  0
 2  0      0 19886160 293560 4501740    0    0     0   372 20677 37172  7  0 93  0  0
 1  0      0 19881568 293560 4501740    0    0     0     0 21292 46925  7  0 93  0  0
 2  0      0 19875652 293560 4501740    0    0     0     0 20810 42005  7  0 93  0  0
 1  0      0 19872304 293560 4501740    0    0     0     4 21783 44038  7  0 93  0  0
 1  0      0 19871908 293568 4501740    0    0     0    96 20587 36925  7  0 93  0  0
 1  0      0 19879224 293568 4501740    0    0     0     0 33587 76346 10  4 86  0  0
 1  1      0 19882200 293744 4501784    0    0     0  1164 49660 126137 15  7 78  0  0
 2  0      0 19877696 296152 4501832    0    0     0 14124 52555 124240 14  6 75  4  0
 2  0      0 19881172 296152 4501836    0    0     0     0 51165 145971 15  7 78  0  0
 2  0      0 19880840 296152 4501836    0    0     0     0 50031 129729 16  7 77  0  0
 1  0      0 19883364 296152 4501836    0    0     0     0 47649 109825 14  6 81  0  0
 1  0      0 19881448 296152 4501836    0    0     0     0 50030 136846 15  8 77  0  0
 2  0      0 19882140 296152 4501836    0    0     0    40 49029 118081 14  6 79  0  0
 1  0      0 19880916 296160 4501836    0    0     0    80 49949 119648 15  6 79  0  0
 1  0      0 19881688 296160 4501836    0    0     0     0 48784 113448 14  7 79  0  0
16  0      0 19885632 296160 4501840    0    0     0    36 49181 110689 15  7 78  0  0
 1  0      0 19875116 296160 4501840    0    0     0    24 49839 124445 15  6 79  0  0
 3  0      0 19875376 296160 4501840    0    0     0     0 49206 117631 14  6 80  0  0
 1  0      0 19878660 296168 4501840    0    0     0   116 49728 119188 15  6 80  0  0
 1  0      0 19876760 296168 4501840    0    0     0     0 49846 123269 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19876536 296168 4501844    0    0     0     0 49350 114130 14  6 79  0  0
 1  0      0 19874324 296168 4501844    0    0     0     0 50182 124857 15  7 78  0  0
16  0      0 19871356 296168 4501844    0    0     0    12 49433 118396 15  6 79  0  0
 3  0      0 19872748 296168 4501844    0    0     0    48 49294 118037 14  6 80  0  0
16  0      0 19876176 296176 4501844    0    0     0    24 47791 108649 14  6 80  0  0
 1  0      0 19873448 296176 4501844    0    0     0     0 48957 110550 15  6 79  0  0
 1  0      0 19869612 296176 4501844    0    0     0     0 50143 123853 15  7 78  0  0
 5  0      0 19853400 296176 4501844    0    0     0     8 49726 125223 15  7 77  0  0
 1  0      0 19851796 296176 4501844    0    0     0     4 49995 122187 14  7 78  0  0
 1  0      0 19862088 296184 4501844    0    0     0    52 48722 111648 14  6 79  0  0
 1  0      0 19864568 296184 4501844    0    0     0     0 48659 110395 15  6 79  0  0
 1  0      0 19856848 296184 4501844    0    0     0     0 49978 123911 15  7 79  0  0
 2  0      0 19855236 296184 4501844    0    0     0     0 49471 119556 15  7 78  0  0
 1  0      0 19856136 296184 4501844    0    0     0     8 49255 120040 14  6 80  0  0
 2  0      0 19855804 296184 4501844    0    0     0    36 49156 113083 15  7 79  0  0
 4  0      0 19856328 296192 4501844    0    0     0    16 49522 122338 15  7 78  0  0
 1  0      0 19853884 296192 4501844    0    0     0     0 49411 123904 14  6 79  0  0
 2  0      0 19853308 296192 4501844    0    0     0     0 49144 117524 14  6 79  0  0
 1  0      0 19853344 296192 4501844    0    0     0     8 49158 117054 14  6 80  0  0
 1  0      0 19851872 296208 4501844    0    0     0    68 48705 110889 14  6 80  0  0
 2  0      0 19855228 296208 4501848    0    0     0    32 49062 113293 14  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 19850368 296208 4501848    0    0     0     0 50079 125546 14  6 79  0  0
 2  0      0 19848272 296208 4501848    0    0     0     0 48537 116281 13  5 82  0  0
 1  0      0 19849908 296208 4501848    0    0     0     0 49983 130432 14  7 79  0  0
 1  0      0 19850488 296208 4501848    0    0     0    16 49321 113778 14  6 80  0  0
 2  0      0 19849856 296216 4501848    0    0     0    32 48550 110497 14  6 80  0  0
 1  0      0 19847404 296216 4501848    0    0     0     0 50060 124600 15  6 79  0  0
 2  0      0 19845576 296216 4501848    0    0     0     0 48886 115829 14  6 80  0  0
 1  0      0 19843856 296216 4501848    0    0     0     0 49392 117672 14  7 79  0  0
17  0      0 19822320 296216 4501848    0    0     0     8 47702 108521 14  6 81  0  0
17  0      0 19828256 296224 4501848    0    0     0    32 48258 108997 15  6 79  0  0
 1  0      0 19824028 296224 4501848    0    0     0     0 49191 122374 14  6 80  0  0
 2  0      0 19821740 296224 4501848    0    0     0     0 51050 140151 15  7 78  0  0
 2  0      0 19825556 296224 4501852    0    0     0     0 49204 118107 14  6 79  0  0
 1  0      0 19828664 296224 4501852    0    0     0     0 49271 111120 15  7 78  0  0
11  0      0 19832720 296224 4501852    0    0     0    12 48693 111424 14  6 79  0  0
 1  0      0 19832752 296232 4501852    0    0     0    24 49654 124386 15  7 79  0  0
 2  0      0 19830444 296232 4501852    0    0     0     0 49092 117527 15  7 78  0  0
18  0      0 19829636 296232 4501852    0    0     0     0 49879 118478 14  7 78  0  0
 1  0      0 19833720 296232 4501852    0    0     0     0 48780 110921 15  6 79  0  0
 5  0      0 19860984 296232 4501852    0    0     0     8 51441 131861 16  7 76  0  0
 1  0      0 19865248 296240 4501852    0    0     0    24 50014 127620 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19865912 296240 4501852    0    0     0     0 49435 118303 14  6 79  0  0
 1  0      0 19864452 296240 4501856    0    0     0     4 49426 118284 15  6 79  0  0
 1  0      0 19864976 296240 4501856    0    0     0     0 48504 110181 14  6 80  0  0
 3  0      0 19866336 296240 4501856    0    0     0     0 48613 113119 14  6 79  0  0
 4  1      0 19852556 296384 4501864    0    0     0   960 49727 139744 15  6 79  0  0
 1  0      0 19852936 298816 4501924    0    0     0 13852 54709 129989 14  7 75  4  0
 1  0      0 19864340 298816 4501928    0    0     0     0 51538 146412 15  8 78  0  0
17  0      0 19864664 298816 4501928    0    0     0     0 51642 146847 15  8 77  0  0
16  0      0 19866764 298816 4501928    0    0     0     0 48048 108866 14  6 80  0  0
 1  0      0 19866780 298816 4501928    0    0     0     0 48825 120807 13  6 81  0  0
 5  0      0 19866952 298824 4501928    0    0     0   112 48294 116176 14  6 80  0  0
 2  0      0 19864192 298824 4501928    0    0     0     0 48144 115054 14  6 81  0  0
 1  0      0 19865888 298824 4501928    0    0     0     0 47830 111380 14  5 81  0  0
 1  0      0 19866516 298824 4501928    0    0     0     0 48339 109747 14  6 81  0  0
 4  0      0 19861512 298824 4501928    0    0     0     0 49458 122781 14  6 79  0  0
 2  0      0 19863472 298824 4501928    0    0     0    16 48034 114518 14  6 80  0  0
 1  0      0 19862156 298832 4501928    0    0     0    92 48966 115843 15  6 79  0  0
 1  0      0 19862176 298832 4501928    0    0     0     0 47951 109116 14  6 80  0  0
12  0      0 19860924 298832 4501928    0    0     0     0 47903 113394 15  7 79  0  0
 2  0      0 19858732 298832 4501928    0    0     0     0 49418 128684 15  7 78  0  0
 1  0      0 19859108 298832 4501928    0    0     0     8 48381 116373 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 19857560 298840 4501932    0    0     0    16 48738 114952 15  7 79  0  0
 1  0      0 19858744 298840 4501932    0    0     0     0 48418 110760 14  7 79  0  0
 1  0      0 19856376 298840 4501932    0    0     0     0 49318 111076 15  7 78  0  0
