# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     27      9      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      7      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     27      8      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     20      6      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      3      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     12      4      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     26      9      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     14      5      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     18      4      0      0      0      0    405    210   3590     63      0 
