# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     11      4      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     24      7      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     12      4      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     23      8      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     14      5      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     16      6      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     20      8      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     12      3      0      0      0      0    405    210   3619     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3619     63      0 
    0      6     35      -     25      8      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      3      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3613     63      0 
    0      7     35      -      8      3      0      0      0      0    405    210   3613     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -     26     10      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3613     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     12      3      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     13      3      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3608     63      0 
    0      6     35      -     11      3      0      0      0      0    405    210   3607     63      0 
    0      6     35      -     15      4      0      0      0      0    405    210   3607     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3607     63      0 
    0      6     35      -     10      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     11      3      0      0      0      0    405    210   3606     63      0 
    0      7     35      -     19      9      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     16      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     16      4      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     15      3      0      0      0      0    405    210   3606     63      0 
    0      7     35      -     12      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     29      9      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     11      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     15      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      5      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     23     10      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     25      9      0      0      0      0    405    210   3606     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      9      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     24      7      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     20      7      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     13      3      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      3      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     20      7      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      7      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -     20      7      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      7     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -     14      7      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     13      4      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     14      4      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     20      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     12      4      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     22      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      3      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     35     14      0      0      0      0    405    210   3606     63      0 
    0      7     34      -     13      3      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      7      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     30     10      0      0      0      0    405    210   3606     63      0 
    0      7     34      -     12      3      0      0      0      0    405    210   3606     63      0 
    0      7     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     25      9      0      0      0      0    405    210   3606     63      0 
    0      7     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     24      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     24      8      0      0      0      0    405    210   3606     63      0 
    0      7     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     23      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     15      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     13      4      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     24      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     29      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     28      8      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     11      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     29      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     26      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      7     34      -     16      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     17      7      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     12      4      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     20      6      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -     24      9      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3606     63      0 
